Village,District,State,Year,Total_Net_Area,Total_Production,Fields_Count,Yield_std,Yield_min,Yield_max,NDVI_S1,NDVI_S2,NDVI_S3,NDVI_S4,NIR_S1,NIR_S2,NIR_S3,NIR_S4,RED_S1,RED_S2,RED_S3,RED_S4,VH_S1,VH_S2,VH_S3,VH_S4,VV_S1,VV_S2,VV_S3,VV_S4,Kg_per_Hectare
palod,chittorgarh,rajasthan,2023.0,2.1137,1505.5601243,21.0,17.5742500043184,681.176,747.971,0.259646769318276,0.349847389836172,0.375643531134413,0.289173693961108,0.341314863829176,0.362200953944658,0.415972040880425,0.366608990797482,0.199771900523115,0.171565767244778,0.185720400309704,0.200271414254253,-19.1513229518001,-18.3460042324644,-17.9269447011023,-18.9280292838195,-11.1103724833817,-11.0708882232642,-11.4111450702459,-12.0012759420175,712.286570610777
panchdewla,chittorgarh,rajasthan,2022.0,0.9912,650.23999844,10.0,48.7956536926804,580.9381,727.7606,0.172750253189067,0.265776431459012,0.37614184862493,0.349686487483918,0.247709595433901,0.305955512902966,0.37089853794658,0.376012607745695,0.162803605190023,0.155173174174784,0.155293892822044,0.171435900060866,-20.547998141096,-20.2289179888693,-18.7179893951177,-18.83360338094,-13.6735521427122,-14.247377729109,-12.7378036760538,-12.9456808917099,656.012912066182
panchdewla,chittorgarh,rajasthan,2023.0,1.5998,1139.71000203,16.0,27.0829027488284,674.9008,779.001,0.219585049442832,0.320368074714247,0.300502489737173,0.278547695620473,0.317346100160928,0.35569606617272,0.3366896898792,0.318811796300352,0.195193781069434,0.174921014544945,0.156720903272041,0.162167846520917,-18.7186046984978,-18.6817243271514,-19.661492872341,-19.9768535042468,-10.8769000657496,-11.752280551815,-13.9603957745174,-13.6612589445438,712.40780224403
panchdewla,chittorgarh,rajasthan,2024.0,1.8777,1710.0700108,19.0,49.1275837093272,846.7,1054.888,0.155708483106881,0.27120036445733,0.358550921038484,0.331838908546675,0.249188314506971,0.317112876635534,0.37712413399929,0.391685356334316,0.171958436339634,0.163022704293915,0.169470615606862,0.189711364823751,-21.0520023404183,-20.4237336928973,-19.4018759040469,-19.3147450085201,-13.0999364652276,-13.579524539472,-12.8785680147882,-12.7079922590566,910.725893806252
pandera,chittorgarh,rajasthan,2022.0,0.2985,196.8099685,3.0,18.9600212640528,638.593,675.8,0.347071874959046,0.474137023325175,0.487005127669681,0.409720816965533,0.385680534992573,0.459860048509343,0.442934779332089,0.423587988515285,0.1800391349911,0.158978833421673,0.148528432887686,0.175913273189742,-18.1709904490729,-17.3696127421175,-16.8835360070603,-17.7068378707096,-10.8274742760694,-11.700709500819,-11.4233495917826,-12.0586058775442,659.329877721943
pandera,chittorgarh,rajasthan,2023.0,0.4967,355.11000656,5.0,15.7183332657442,695.7274,733.8221,0.381018764924849,0.470188098205623,0.462094774146982,0.331015797811659,0.413060972933311,0.449938965060581,0.464311007094871,0.388946178841044,0.179168825283819,0.156318958835445,0.167530071164216,0.194512913203394,-17.6365690782499,-16.669089307881,-16.7237541016779,-18.8109469004948,-10.6113172362323,-10.7749514683976,-11.4405406756243,-12.4323660081541,714.938607932353
pandera,chittorgarh,rajasthan,2024.0,0.3878,358.73999383,4.0,107.453596091972,848.6653,1083.9632,0.272558965433349,0.409409031866351,0.403527096480157,0.268796179146085,0.338048406885391,0.42358606993161,0.400602633910978,0.379351691606688,0.188010103777084,0.174089069323957,0.167554826446785,0.21846395272532,-18.9691216602855,-17.991926985894,-17.5434951117366,-19.6915750169636,-10.6723527560437,-11.5334739267651,-11.7568564930726,-12.4385611255912,925.064450309438
parana,chittorgarh,rajasthan,2022.0,0.099,64.719963,1.0,46.01483634756405,653.737,653.737,0.2901529129141,0.37322183041773,0.399083840552743,0.318620070668531,0.35703464771146,0.398149032701443,0.395097226744835,0.385550939865789,0.193015565727846,0.178822955172524,0.164448820702542,0.198774287447365,-18.6285828487627,-18.1086725835187,-17.2938471104782,-18.909406430443,-10.939109954961,-11.9678213926077,-11.4643663609273,-12.3517421866529,653.737
parana,chittorgarh,rajasthan,2023.0,0.8006,568.9401551,8.0,26.2923708675974,652.308,738.855,0.307084017085616,0.37813729259144,0.362148381155867,0.293233880063308,0.367253495283652,0.395418827979018,0.422116675444732,0.368025071527973,0.191176354606691,0.174029902958253,0.196409516547384,0.201871364925279,-18.5074359134064,-17.3918586612718,-17.2773777501101,-19.4213621672968,-10.9578914358837,-10.8846071388886,-11.349437306698,-12.7842585384967,710.642212215838
pari,chittorgarh,rajasthan,2022.0,0.0999,58.1899518,1.0,46.01483634756405,582.482,582.482,0.272406284936621,0.32703173645703,0.407131781444815,0.359804395237049,0.350784599426953,0.378139432193378,0.418078491769378,0.417824920130677,0.196732643730447,0.190224773432458,0.171551558076111,0.195476985977689,-18.7778700857567,-18.3379333240307,-18.1473576253511,-18.5143870382401,-11.2129009894855,-11.670562076112,-11.6998852456536,-11.6264916043211,582.482
pari,chittorgarh,rajasthan,2023.0,1.0958,778.0301022,11.0,14.254050198261,686.566,724.492,0.255305392356006,0.316430287709409,0.351957462507592,0.319395024917059,0.360991199470235,0.360975707224486,0.405701635157928,0.387812725934916,0.211883802843006,0.184874810099555,0.194654809302268,0.200163772515718,-18.8493433696791,-17.9564018157881,-17.2678909793318,-18.4941278367797,-11.4533387285733,-10.8269359683845,-10.9153773642972,-12.0764505148491,710.011044168644
parliya,chittorgarh,rajasthan,2022.0,1.2882,881.6498114,13.0,33.4382533788121,615.846,733.939,0.291447310229699,0.419459815927244,0.445401167192652,0.351682971949025,0.338020238480811,0.412692415369387,0.414750377952067,0.394427864834556,0.178644646439904,0.159348855724611,0.15133401592093,0.185644575818263,-19.3002643800288,-19.0136893398771,-18.002229002128,-18.7151413345072,-11.7509734313282,-12.7798546601969,-12.2387559049525,-12.5166175057181,684.404449153858
parliya,chittorgarh,rajasthan,2023.0,1.8109,1248.12997696,18.0,32.3805995554735,588.9961,731.6618,0.315624348660303,0.43409667327617,0.417097702395446,0.284579014995828,0.359515942547044,0.419822524104602,0.421647620507977,0.361591053039273,0.181454041627591,0.15742971807043,0.166250739562727,0.199851928821359,-18.2044646286258,-17.8617372882806,-18.9696403615286,-19.0932838579455,-10.7895728897973,-11.4657762164488,-13.0334046404072,-12.5839433642709,689.231860931029
parliya,chittorgarh,rajasthan,2024.0,1.3979,1199.65999709,14.0,38.2765553595622,816.0,945.8333,0.268020702519843,0.411987670289158,0.389181910596644,0.27898974952385,0.320543821945536,0.406454964126705,0.380033452940964,0.378227357508234,0.182117157495958,0.163981644682896,0.16284973448283,0.211863001033453,-19.539654571657,-18.9772978201185,-18.4716592657293,-18.9930059285921,-11.4017701923962,-12.246476755493,-12.4621232064067,-12.0987564963614,858.187278839688
parmeshwarpura,chittorgarh,rajasthan,2023.0,0.4956,320.6699461,5.0,47.0806042038544,575.714,704.179,0.294418834751698,0.398949055666013,0.438214808036409,0.334058287791224,0.344966534905001,0.407170284551508,0.441371142216814,0.382155245514516,0.183831687452955,0.170425568397546,0.169727207832145,0.188909900130133,-18.4145176993905,-17.5366986984861,-16.8374180042445,-18.2951822293046,-10.390373939032,-10.4899853090016,-11.0777641888185,-12.0026144364976,647.033789548023
paroli,chittorgarh,rajasthan,2022.0,0.8927,610.59000495,9.0,46.596762596275,594.7475,739.0828,0.266342342493436,0.300291170680463,0.318909887188417,0.308248032309194,0.343473067330987,0.364047295317507,0.35486691763703,0.379423052480768,0.197797185999382,0.195366563374545,0.181063408206738,0.199958078780658,-19.0088587731992,-18.9760786841056,-19.0329688083653,-18.7097277338536,-11.5281395133287,-12.2475315478518,-12.0803947034667,-12.1596033283744,683.981186232777
paroli,chittorgarh,rajasthan,2023.0,2.1907,1531.63999771,22.0,29.2277534717822,635.2941,740.8644,0.253983320726215,0.291347180338005,0.323829373360963,0.275241011237041,0.372185111601476,0.345698319120708,0.381649988103375,0.363650489775128,0.221086103682954,0.187261317687082,0.193972583173165,0.206075303340463,-18.18646673545,-18.6738226473539,-18.5254228017907,-18.680642431253,-10.8592280148696,-11.4818197686221,-11.8189469268727,-12.2016705560791,699.155520020998
paroli,chittorgarh,rajasthan,2024.0,2.3953,2244.7000116,24.0,75.4913629052828,841.437,1175.862,0.256691266237251,0.304539304577167,0.285467674747928,0.255175008095417,0.340505956715554,0.365889247424203,0.352378384359031,0.370987124019407,0.200689084851344,0.194365072167512,0.193595410244794,0.219494127128826,-19.2424974519478,-19.1609802819251,-19.0143551656899,-18.9990957280596,-11.3985619575861,-11.9951636762523,-12.3314335183462,-12.1153096621776,937.126878303344
parsoli,chittorgarh,rajasthan,2022.0,0.3969,250.0500761,4.0,54.7734541566441,562.825,688.687,0.274701267275195,0.458229967220178,0.451551496623114,0.435559008449256,0.329673151427013,0.424247516938668,0.407724197134912,0.420947814652346,0.183993035042119,0.153710248339568,0.149003661933901,0.162720646651792,-18.5761743103657,-17.9221686789506,-17.6736154700802,-18.1442465068304,-10.2735228180009,-11.4614139257757,-11.254352134349,-11.9966786301173,630.007750314941
parsoli,chittorgarh,rajasthan,2023.0,0.4573,314.00999887,5.0,12.6250144367046,665.1751,700.4036,0.321007336633361,0.491986706555036,0.490459787888786,0.401780554747343,0.355980248664427,0.450786573863212,0.461576062956136,0.400472104575028,0.179086416451705,0.148956815639644,0.154666924684569,0.169461552001024,-17.7401168503728,-17.2278997867683,-18.1381782600497,-18.0755216067823,-9.81994956719728,-10.7942184820961,-12.1136813490335,-11.8058061629957,686.660832866827
parsoli,chittorgarh,rajasthan,2024.0,1.3005,1149.96993561,13.0,48.8909210999277,815.332,978.469,0.222171138238952,0.371683825039932,0.468513520975247,0.368643187185687,0.304134289852054,0.393049251167732,0.435728411030763,0.410286813732853,0.191855005233085,0.17647038261534,0.154200400784,0.188762543645513,-18.3863953262105,-18.2926217771651,-18.2300080126739,-18.1607718877616,-9.76987756516112,-10.8582672767386,-12.0848321119074,-11.5805860942428,884.252161176471
pastoli,chittorgarh,rajasthan,2022.0,0.4884,370.48000116,5.0,77.3120965741908,693.222,887.2407,0.274701267275195,0.458229967220178,0.451551496623114,0.435559008449256,0.329673151427013,0.424247516938668,0.407724197134912,0.420947814652346,0.183993035042119,0.153710248339568,0.149003661933901,0.162720646651792,-18.5761743103657,-17.9221686789506,-17.6736154700802,-18.1442465068304,-10.2735228180009,-11.4614139257757,-11.254352134349,-11.9966786301173,758.558560933661
pastoli,chittorgarh,rajasthan,2023.0,1.166,869.84999153,12.0,26.6914258394348,711.0672,783.6134,0.321007336633361,0.491986706555036,0.490459787888786,0.401780554747343,0.355980248664427,0.450786573863212,0.461576062956136,0.400472104575028,0.179086416451705,0.148956815639644,0.154666924684569,0.169461552001024,-17.7401168503728,-17.2278997867683,-18.1381782600497,-18.0755216067823,-9.81994956719728,-10.7942184820961,-12.1136813490335,-11.8058061629957,746.011999596913
pastoli,chittorgarh,rajasthan,2024.0,1.2859,1189.1100422,13.0,92.6373347083074,845.455,1065.35,0.222171138238952,0.371683825039932,0.468513520975247,0.368643187185687,0.304134289852054,0.393049251167732,0.435728411030763,0.410286813732853,0.191855005233085,0.17647038261534,0.154200400784,0.188762543645513,-18.3863953262105,-18.2926217771651,-18.2300080126739,-18.1607718877616,-9.76987756516112,-10.8582672767386,-12.0848321119074,-11.5805860942428,924.729794074189
pawtiya,chittorgarh,rajasthan,2022.0,0.0988,55.5699612,1.0,46.01483634756405,562.449,562.449,0.266847819913572,0.313491174546297,0.370006536879101,0.330431173047976,0.342470354024263,0.37359817926114,0.392317019640357,0.394868434581465,0.195958349248401,0.193393292016566,0.176904903703009,0.198130011548899,-19.1498114878897,-18.9606912577774,-18.7524018104607,-19.0800415170186,-11.4525922101265,-12.1804175090327,-12.0293671600764,-12.1858751549774,562.449
pawtiya,chittorgarh,rajasthan,2023.0,0.2012,143.4000867,2.0,17.4535166800275,700.493,725.176,0.215419466301231,0.243786005980684,0.324252881385873,0.283063447454602,0.356907072751758,0.322323720100272,0.394016173844908,0.367762563120305,0.229576098891965,0.193932827772128,0.200802066810508,0.205622721501514,-19.8158424360332,-19.3330802631022,-17.8814760450135,-19.4229835684136,-12.2258202407822,-11.5533386331258,-11.3192063700582,-12.6261819180477,712.724088966203
payri,chittorgarh,rajasthan,2023.0,0.1006,65.42999856,1.0,46.01483634756405,650.3976,650.3976,0.284184737185782,0.370226087790508,0.311588053044662,0.232162950023489,0.34017574344001,0.378838440208445,0.376945943557799,0.344432681773576,0.188516993198952,0.168081654045941,0.195303790953126,0.21399446482691,-18.3577370305978,-18.1598680016157,-18.5611460413974,-18.5838751826963,-10.9829156582489,-11.318880135426,-11.990002474906,-11.7493027559928,650.3976
pind,chittorgarh,rajasthan,2022.0,0.5015,337.4700354,5.0,52.1550681075196,613.36,750.665,0.265081691480321,0.404405293480044,0.422366134991567,0.376186052735513,0.322243555429702,0.406557990896437,0.407581379328167,0.405597071127222,0.180135926735977,0.16006515462116,0.153666527856433,0.1744534866895,-19.4219557959353,-19.0738239199905,-18.4486331998343,-19.0010842291309,-11.8958022543989,-12.8696500090263,-12.4740375629509,-12.7723872971385,672.921306879362
pind,chittorgarh,rajasthan,2023.0,0.5888,411.689989,6.0,50.4399012393463,638.3966,749.1935,0.277307235517652,0.385168753037561,0.416301370447028,0.332427507363689,0.342456913039962,0.394120986077098,0.427382916438041,0.377766160136922,0.187969394294095,0.164016278857193,0.164648359676526,0.182080512769583,-18.884109660689,-18.3574253710783,-19.0636996847846,-18.9456872120295,-11.1382010881342,-11.6306679107448,-13.0720115162285,-12.6184616743946,699.201747622283
pind,chittorgarh,rajasthan,2024.0,0.9013,827.90000122,9.0,66.057867000078,824.1379,1062.6,0.256390958119864,0.403691054934829,0.384722848413237,0.283205146505515,0.318126423186814,0.397071168416651,0.394350872453539,0.386432032278851,0.183652294322208,0.161839439656743,0.1661956732965,0.210681782964127,-19.8310515598567,-18.9265826186067,-18.9677508435557,-19.1071737353029,-11.5425054400247,-12.3216467849005,-12.6051352820127,-11.972527781815,918.562078353489
pindri,chittorgarh,rajasthan,2022.0,0.5004,328.2999908,5.0,56.1460957075379,614.505,752.941,0.274012117294634,0.448440578555067,0.475225324725,0.389804207429483,0.331780278966613,0.427632621529134,0.437541634807633,0.419916844321822,0.185179612970099,0.159997555446429,0.151862221189748,0.183446978473792,-18.844046709267,-18.3222699576581,-17.7817745753929,-18.5250826469163,-10.9771813067979,-12.1458217976525,-11.9633297349724,-12.2199994263275,656.075121502798
pindri,chittorgarh,rajasthan,2023.0,0.7945,568.28000459,8.0,12.8265802533812,698.392,733.0294,0.303226397527262,0.42595887457763,0.457748284432108,0.342183103085566,0.370739186482849,0.410725852059538,0.453821724795783,0.385757806164898,0.193234967102824,0.161887473753796,0.166222933417873,0.188173958869159,-18.1253408182657,-17.3818953953735,-18.6990231550943,-18.2740127499032,-10.5457301760613,-10.8800856175517,-12.6784339288356,-12.0126320667319,715.267469590938
pindri,chittorgarh,rajasthan,2024.0,0.8904,755.0799969,9.0,17.6221679388333,819.1426,882.2222,0.270751631691543,0.444063965907321,0.409869272121555,0.300391008066937,0.329656021614512,0.430109211951901,0.409527426280581,0.399010423521334,0.186514253990495,0.163966236738527,0.167514521798955,0.212964390868183,-19.0583724564016,-18.3193556859373,-17.9530632083465,-18.5360146268628,-10.8084533474605,-11.8361057549181,-11.858776484524,-11.61327777031,848.02335680593
pipalwas,chittorgarh,rajasthan,2022.0,0.2976,200.01000223,3.0,77.8045930891187,624.1311,762.2584,0.274258151721922,0.37018130549153,0.424238923980555,0.375015414928205,0.333214773361962,0.381026352000492,0.405939415499456,0.400169871402583,0.187350868429919,0.172518321447167,0.160086461721185,0.180909223728141,-18.6911132032948,-18.3942158207869,-17.691279254684,-18.1633000508297,-10.7014726818956,-11.8515187876564,-11.6795020406048,-12.1142411736137,672.076620396505
pipalwas,chittorgarh,rajasthan,2023.0,2.1705,1536.90998584,22.0,31.9471059454106,611.2214,754.9163,0.252371912838818,0.310388780128676,0.405908696392016,0.350845625140381,0.341866100536942,0.350235122308441,0.418019372224351,0.384159488808273,0.201196358835125,0.18071442763562,0.174718589099412,0.183276282574118,-18.8979931981786,-18.1909974017533,-17.790905445708,-18.9515716646459,-11.0354343506624,-10.8263522897881,-11.7450953591955,-12.7776198109234,708.090295249942
pipalwas,chittorgarh,rajasthan,2024.0,2.9638,2597.019926,30.0,48.3674807608435,809.495,1039.704,0.2530932157788,0.360764303846951,0.340992902543861,0.314453639832822,0.324614707457895,0.399575099004537,0.370831672300378,0.402997509153373,0.19166668257037,0.186099635644788,0.178632308954968,0.209357218040666,-18.9814302988902,-18.4343380232807,-18.5239812028299,-18.9611088904398,-10.4152120945581,-11.6094307087622,-12.1580195004627,-11.9176961847177,876.246685336392
